,The University of Michigan,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
292,,Literature Science & the Arts,25,25,0,0,0,0,0
293,General Biology,,,,,,,,
294,,Literature Science & the Arts,21,21,0,0,0,0,0
295,General Studies,,,,,,,,
296,,Art and Design,1,1,0,0,0,0,0
297,,Literature Science & the Arts,62,62,0,0,0,0,0
298,Genetic Counseling,,,,,,,,
299,,Rackham,6,0,6,0,0,0,0
300,Geology,,,,,,,,
301,,Rackham,8,0,0,8,0,0,0
302,German,,,,,,,,
303,,Literature Science & the Arts,58,58,0,0,0,0,0
304,Germanic Language and Literature,,,,,,,,
305,,Rackham,3,0,2,0,0,0,1
306,Global Automotive and Manufacturing Engineering,,,,,,,,
307,,Engineering,49,0,49,0,0,0,0
308,Global Health,,,,,,,,
309,,Public Health,0,0,0,0,0,0,0
310,Global Health Epidemiology,,,,,,,,
311,,Public Health,15,0,15,0,0,0,0
312,Global Social Work,,,,,,,,
313,,Social Work,0,0,0,0,0,0,0
314,Greek and Roman History,,,,,,,,
315,,Rackham,3,0,0,1,0,0,2
316,Health and Fitness,,,,,,,,
317,,Kinesiology,6,6,0,0,0,0,0
318,Health and Health Care Research,,,,,,,,
319,,Rackham,15,0,15,0,0,0,0
320,Health Behavior and Health Education,,,,,,,,
321,,Public Health,79,0,79,0,0,0,0
322,,Rackham,7,0,0,3,0,0,4
323,Health Care Infection Prevention and Control,,,,,,,,
324,,Public Health,0,0,0,0,0,0,0
325,Health Informatics,,,,,,,,
326,,Graduate Joined Deg Programs,22,0,22,0,0,0,0
327,Health Management and Policy,,,,,,,,
328,,Public Health,55,0,55,0,0,0,0
329,Health Policy,,,,,,,,
330,,Public Health,1,0,0,1,0,0,0
331,Health Professions Education,,,,,,,,
332,,Medical,1,0,1,0,0,0,0
333,Health Service Management and Policy,,,,,,,,
334,,Public Health,15,0,15,0,0,0,0
335,Health Service Organizations and Policy,,,,,,,,
336,,Rackham,11,0,0,6,0,0,5
337,Health Services Research,,,,,,,,
338,,Rackham,1,0,1,0,0,0,0
339,"Health Systems, Nursing Leadership & Effect Scienc",,,,,,,,
340,,Rackham,2,0,2,0,0,0,0
341,Higher Education,,,,,,,,
342,,Rackham,37,0,23,9,0,0,5
343,History,,,,,,,,
344,,Literature Science & the Arts,131,131,0,0,0,0,0
345,,Rackham,29,0,4,11,0,0,14
346,History and Women's Studies,,,,,,,,
347,,Rackham,1,0,0,0,0,0,1
348,History of Art,,,,,,,,
349,,Literature Science & the Arts,41,41,0,0,0,0,0
350,,Rackham,7,0,0,4,0,0,3
351,Hospital and Molecular Epidemiology,,,,,,,,
352,,Public Health,15,0,15,0,0,0,0
353,Human Computer Interaction,,,,,,,,
354,,Graduate Information,66,0,66,0,0,0,0
355,Human Genetics,,,,,,,,
356,,Rackham,17,0,7,6,0,0,4
357,Immunology,,,,,,,,
358,,Rackham,6,0,0,3,0,0,3
359,Improvisation,,,,,,,,
360,,"Music, Theatre & Dance",4,0,4,0,0,0,0
361,Independent Interdependent Degree Program,,,,,,,,
362,,Rackham,8,0,0,5,0,0,3
363,Individualized Concentration,,,,,,,,
364,,Literature Science & the Arts,5,5,0,0,0,0,0
365,Industrial and Operations Engineering,,,,,,,,
366,,Engineering,202,202,0,0,0,0,0
367,,Rackham,119,0,90,13,0,0,16
368,Industrial Ecology,,,,,,,,
369,,Rackham,0,0,0,0,0,0,0
370,Informatics,,,,,,,,
371,,Literature Science & the Arts,46,46,0,0,0,0,0
372,Information,,,,,,,,
373,,Information,57,57,0,0,0,0,0
374,,Rackham,13,0,2,5,0,0,6
375,Information Analysis and Retrieval,,,,,,,,
376,,Graduate Information,27,0,27,0,0,0,0
377,Information Economics for Management,,,,,,,,
378,,Graduate Information,3,0,3,0,0,0,0
379,Interarts Performance,,,,,,,,
380,,Undergraduate Joined Deg Prog,4,4,0,0,0,0,0
381,Interdisciplinary Astronomy,,,,,,,,
382,,Literature Science & the Arts,1,1,0,0,0,0,0
383,Interdisciplinary Chemical Sciences,,,,,,,,
384,,Literature Science & the Arts,3,3,0,0,0,0,0
385,Interdisciplinary Physics,,,,,,,,
386,,Literature Science & the Arts,28,28,0,0,0,0,0
387,International Studies,,,,,,,,
388,,Literature Science & the Arts,240,240,0,0,0,0,0
389,International Tax,,,,,,,,
390,,Law,7,0,7,0,0,0,0
391,Interpersonal Practice,,,,,,,,
392,,Social Work,220,0,220,0,0,0,0
393,Italian,,,,,,,,
394,,Literature Science & the Arts,2,2,0,0,0,0,0
395,Jazz and Comtemporary Improvisation,,,,,,,,
396,,"Music, Theatre & Dance",2,2,0,0,0,0,0
397,Jazz and Contemplative Studies,,,,,,,,
398,,"Music, Theatre & Dance",2,2,0,0,0,0,0
399,Jazz Studies,,,,,,,,
400,,"Music, Theatre & Dance",7,7,0,0,0,0,0
401,Judaic Studies,,,,,,,,
402,,Literature Science & the Arts,2,2,0,0,0,0,0
403,,Rackham,2,0,2,0,0,0,0
404,Kinesiology,,,,,,,,
405,,Rackham,30,0,26,1,0,0,3
406,Landscape Architecture,,,,,,,,
407,,Rackham,16,0,15,1,0,0,0
408,Latin,,,,,,,,
409,,Literature Science & the Arts,3,3,0,0,0,0,0
410,Latin America and Caribbean Studies,,,,,,,,
411,,Literature Science & the Arts,5,5,0,0,0,0,0
412,,Rackham,0,0,0,0,0,0,0
413,Latino Studies,,,,,,,,
414,,Literature Science & the Arts,7,7,0,0,0,0,0
415,Law,,,,,,,,
416,,Law,358,0,29,1,328,0,0
417,Library and Information Science,,,,,,,,
418,,Graduate Information,27,0,27,0,0,0,0
419,Linguistics,,,,,,,,
420,,Literature Science & the Arts,31,31,0,0,0,0,0
421,,Rackham,14,0,1,6,0,0,7
422,Macromolecular Science and Engineering,,,,,,,,
423,,Rackham,15,0,6,4,0,0,5
424,Management,,0,,,,,,
425,,Business Administration,47,0,47,0,0,0,0
426,Management of Human Services,,,,,,,,
427,,Social Work,49,0,49,0,0,0,0
428,Manufacturing,,,,,,,,
429,,Engineering,15,0,14,1,0,0,0
430,Materials Science and Engineering,,,,,,,,
431,,Engineering,54,54,0,0,0,0,0
432,,Rackham,67,0,25,29,0,0,13
433,Mathematics,,,,,,,,
434,,Literature Science & the Arts,203,203,0,0,0,0,0
435,,Rackham,52,0,23,12,0,0,17
436,Mechanical Engineering,,,,,,,,
437,,Engineering,299,299,0,0,0,0,0
438,,Rackham,260,0,172,37,0,0,51
439,Media Arts,,,,,,,,
440,,Rackham,1,0,1,0,0,0,0
441,Medicinal Chemistry,,,,,,,,
442,,Rackham,13,0,0,6,0,0,7
443,Medicine,,,,,,,,
444,,Medical,167,0,1,0,166,0,0
445,Medieval & Early Modern Studies,,,,,,,,
446,,Rackham,0,0,0,0,0,0,0
447,Microbiology,,,,,,,,
448,,Literature Science & the Arts,32,32,0,0,0,0,0
449,Microbiology and Immunology,,,,,,,,
450,,Rackham,18,0,2,10,0,0,6
451,Middle Eastern & North African Studies,,,,,,,,
452,,Literature Science & the Arts,8,8,0,0,0,0,0
453,Modern Greek,,,,,,,,
454,,Literature Science & the Arts,3,3,0,0,0,0,0
455,Modern Middle Eastern and North African Studies,,,,,,,,
456,,Rackham,6,0,6,0,0,0,0
457,Molecular and Cellular Pathology,,,,,,,,
458,,Rackham,9,0,1,4,0,0,4
459,Molecular and Integrative Physiology,,,,,,,,
460,,Rackham,16,0,1,6,0,0,9
461,"Molecular, Cellular and Developmental Biology",,,,,,,,
462,,Rackham,32,0,11,9,0,0,12
463,Movement Science,,,,,,,,
464,,Kinesiology,125,125,0,0,0,0,0
465,Museum Studies,,,,,,,,
466,,Rackham,0,0,0,0,0,0,0
467,Music,,,,,,,,
468,,Literature Science & the Arts,13,13,0,0,0,0,0
469,Music Composition,,,,,,,,
470,,Rackham,7,0,0,1,0,0,6
471,Music Composition and Theory,,,,,,,,
472,,Rackham,1,0,0,1,0,0,0
473,Music Conducting,,,,,,,,
474,,Rackham,8,0,0,4,0,0,4
475,Music Education,,,,,,,,
476,,"Music, Theatre & Dance",11,5,6,0,0,0,0
477,Music History,,,,,,,,
478,,"Music, Theatre & Dance",1,1,0,0,0,0,0
479,Music Performance,,,,,,,,
480,,Rackham,34,0,0,11,0,0,23
481,Music Theatre,,,,,,,,
482,,"Music, Theatre & Dance",24,24,0,0,0,0,0
483,Music Theory,,,,,,,,
484,,"Music, Theatre & Dance",3,3,0,0,0,0,0
485,,Rackham,4,0,0,2,0,0,2
486,Music: Music Education,,,,,,,,
487,,Rackham,3,0,0,2,0,0,1
488,Music: Musicology,,,,,,,,
489,,Rackham,9,0,0,4,0,0,5
490,Natural Resources and Environment,,,,,,,,
491,,Rackham,131,0,118,6,0,0,7
492,Naval Architecture and Marine Engineering,,,,,,,,
493,,Engineering,36,36,0,0,0,0,0
494,,Rackham,59,0,44,7,0,0,8
495,Near Eastern Civilizations,,,,,,,,
496,,Literature Science & the Arts,1,1,0,0,0,0,0
497,Near Eastern Studies,,,,,,,,
498,,Literature Science & the Arts,4,4,0,0,0,0,0
499,,Rackham,13,0,4,4,0,0,5
500,Neuroscience,,,,,,,,
501,,Literature Science & the Arts,220,220,0,0,0,0,0
502,,Rackham,32,0,5,13,0,0,14
503,Nuclear Engineering and Radiological Sciences,,,,,,,,
504,,Engineering,29,29,0,0,0,0,0
505,,Rackham,64,0,28,14,0,0,22
506,Nuclear Science,,,,,,,,
507,,Rackham,2,0,1,1,0,0,0
508,Nurse Midwife,,,,,,,,
509,,Rackham,10,0,10,0,0,0,0
510,Nurse Midwife & Family Nurse Practitioner,,,,,,,,
511,,Rackham,1,0,1,0,0,0,0
512,Nurse Midwife & Primary Care Pediatric Nurse Pract,,,,,,,,
513,,Rackham,1,0,1,0,0,0,0
514,Nursing,,,,,,,,
515,,Graduate Nursing,8,0,0,8,0,0,0
516,,Nursing,125,125,0,0,0,0,0
517,,Rackham,18,0,0,12,0,0,6
518,Nursing Business and Health Systems,,,,,,,,
519,,Rackham,3,0,3,0,0,0,0
520,Nutritional Science,,,,,,,,
521,,Public Health,25,0,25,0,0,0,0
522,,Rackham,6,0,4,2,0,0,0
523,Occupational and Environmental Epidemiology,,,,,,,,
524,,Public Health,2,0,2,0,0,0,0
525,Oral and Maxillofacial Pathology,,,,,,,,
526,,Rackham,1,0,1,0,0,0,0
527,Oral Health Sciences,,,,,,,,
528,,Rackham,4,0,0,2,0,0,2
529,Organizational Studies,,,,,,,,
530,,Literature Science & the Arts,47,47,0,0,0,0,0
531,Orthodontics,,,,,,,,
532,,Rackham,7,0,7,0,0,0,0
533,Pediatric Dentistry,,,,,,,,
534,,Rackham,6,0,6,0,0,0,0
535,Performance,,,,,,,,
536,,"Music, Theatre & Dance",117,64,51,0,0,2,0
537,Performing Arts Technology,,,,,,,,
538,,"Music, Theatre & Dance",11,11,0,0,0,0,0
539,Periodontics,,,,,,,,
540,,Rackham,5,0,5,0,0,0,0
541,Pharmaceutical Engineering,,,,,,,,
542,,Engineering,3,0,3,0,0,0,0
543,Pharmaceutical Sciences,,,,,,,,
544,,Pharmacy,3,3,0,0,0,0,0
545,,Rackham,29,0,7,9,0,0,13
546,Pharmacology,,,,,,,,
547,,Rackham,19,0,7,6,0,0,6
548,Pharmacy,,,,,,,,
549,,Pharmacy,74,0,0,0,74,0,0
550,Philosophy,,,,,,,,
551,,Literature Science & the Arts,27,27,0,0,0,0,0
552,,Rackham,19,0,6,4,0,0,9
553,"Philosophy, Politics and Economics",,,,,,,,
554,,Literature Science & the Arts,21,21,0,0,0,0,0
555,Physical Education,,,,,,,,
556,,Kinesiology,1,1,0,0,0,0,0
557,Physical Education Teacher Education,,,,,,,,
558,,Kinesiology,3,3,0,0,0,0,0
559,Physics,,,,,,,,
560,,Literature Science & the Arts,32,32,0,0,0,0,0
561,,Rackham,51,0,5,22,0,0,24
562,Physiology,,,,,,,,
563,,Rackham,28,0,28,0,0,0,0
564,Piano Pedagogy and Performance,,,,,,,,
565,,"Music, Theatre & Dance",1,0,1,0,0,0,0
566,Plant Biology,,,,,,,,
567,,Literature Science & the Arts,2,2,0,0,0,0,0
568,Plasma Science and Engineering,,,,,,,,
569,,Rackham,,0,0,0,0,0,0
570,Polish,,0,,,,,,
571,,Literature Science & the Arts,1,1,0,0,0,0,0
572,Political Science,,,,,,,,
573,,Literature Science & the Arts,308,308,0,0,0,0,0
574,,Rackham,36,0,9,17,0,0,10
575,Preservation of Information,,,,,,,,
576,,Graduate Information,7,0,7,0,0,0,0
577,Primary Care Pediatric Nurse Practitioner,,,,,,,,
578,,Rackham,8,0,8,0,0,0,0
579,Prosthodontics,,,,,,,,
580,,Rackham,3,0,3,0,0,0,0
581,Psychology,,,,,,,,
582,,Literature Science & the Arts,435,435,0,0,0,0,0
583,,Rackham,100,0,53,13,0,0,34
584,Psychology & Women's Studies,,,,,,,,
585,,Rackham,1,0,0,1,0,0,0
586,Public Administration,,,,,,,,
587,,Rackham,7,0,7,0,0,0,0
588,Public Health Genetics,,,,,,,,
589,,Public Health,0,0,0,0,0,0,0
590,Public Policy,,,,,,,,
591,,Public Policy,65,65,0,0,0,0,0
592,,Rackham,96,0,96,0,0,0,0
593,Public Policy and Economics,,,,,,,,
594,,Rackham,4,0,0,2,0,0,2
595,Public Policy and Political Science,,,,,,,,
596,,Rackham,6,0,0,4,0,0,2
597,Public Policy and Sociology,,,,,,,,
598,,Rackham,5,0,0,1,0,0,4
599,Quantitative Finance and Risk Management,,,,,,,,
600,,Rackham,1,0,1,0,0,0,0
601,Real Estate Development,,,,,,,,
602,,Rackham,0,0,0,0,0,0,0
603,Restorative Dentistry,,,,,,,,
604,,Rackham,2,0,2,0,0,0,0
605,Risk Science and Human Health,,,,,,,,
606,,Public Health,0,0,0,0,0,0,0
607,Robotics,,,,,,,,
608,,Rackham,5,0,4,0,0,0,1
609,Robotics and Autonomous Vehicles,,,,,,,,
610,,Engineering,2,0,2,0,0,0,0
611,Romance Language and Literature French,,,,,,,,
612,,Rackham,3,0,1,1,0,0,1
613,Romance Language and Literature Italian,,,,,,,,
614,,Rackham,2,0,0,1,0,0,1
615,Romance Language and Literature Spanish,,,,,,,,
616,,Rackham,9,0,0,4,0,0,5
617,Romance Languages and Literatures,,,,,,,,
618,,Literature Science & the Arts,3,3,0,0,0,0,0
619,Russian,,,,,,,,
620,,Literature Science & the Arts,4,4,0,0,0,0,0
621,"Russian, East European and Eurasian Studies",,,,,,,,
622,,Literature Science & the Arts,1,1,0,0,0,0,0
623,,Rackham,1,0,1,0,0,0,0
624,School Library Media,,,,,,,,
625,,Graduate Information,1,0,1,0,0,0,0
626,"Science, Technology and Public Policy",,,,,,,,
627,,Rackham,0,0,0,0,0,0,0
628,"Science, Technology, and Society",,,,,,,,
629,,Rackham,0,0,0,0,0,0,0
