,The University of Michigan,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
158,Clinical Research Des and Statistical Analysis,,,,,,,,
159,,Rackham,30,0,30,0,0,0,0
160,Collaborative Piano,,,,,,,,
161,,"Music, Theatre & Dance",2,0,2,0,0,0,0
162,Communication,,,,,,,,
163,,Literature Science & the Arts,263,263,0,0,0,0,0
164,,Rackham,10,0,1,7,0,0,2
165,Community Health Nursing,,,,,,,,
166,,Rackham,3,0,3,0,0,0,0
167,Community Informatics,,,,,,,,
168,,Graduate Information,3,0,3,0,0,0,0
169,Community Organization,,,,,,,,
170,,Social Work,52,0,52,0,0,0,0
171,Comparative Literature,,,,,,,,
172,,Literature Science & the Arts,7,7,0,0,0,0,0
173,,Rackham,9,0,2,5,0,0,2
174,Complex Systems,,,,,,,,
175,,Rackham,0,0,0,0,0,0,0
176,Composition,,,,,,,,
177,,"Music, Theatre & Dance",7,3,4,0,0,0,0
178,Computer Engineering,,,,,,,,
179,,Engineering,61,61,0,0,0,0,0
180,Computer Science,,,,,,,,
181,,Engineering,162,162,0,0,0,0,0
182,,Literature Science & the Arts,49,49,0,0,0,0,0
183,Computer Science and Engineering,,0,,,,,,
184,,Rackham,151,0,92,24,0,0,35
185,Concurrent Marine Design,,,,,,,,
186,,Engineering,1,0,1,0,0,0,0
187,Conducting (Band),,,,,,,,
188,,"Music, Theatre & Dance",1,0,1,0,0,0,0
189,Conducting (Choral),,,,,,,,
190,,"Music, Theatre & Dance",2,0,2,0,0,0,0
191,Conducting (Orchestral),,,,,,,,
192,,"Music, Theatre & Dance",1,0,1,0,0,0,0
193,Construction Engineering and Management,,,,,,,,
194,,Engineering,11,0,11,0,0,0,0
195,,Rackham,5,0,5,0,0,0,0
196,Creative Writing,,,,,,,,
197,,Rackham,22,0,22,0,0,0,0
198,Creative Writing - Literature,,,,,,,,
199,,Literature Science & the Arts,21,21,0,0,0,0,0
200,,LSA Residential College,1,1,0,0,0,0,0
201,Dance,,,,,,,,
202,,"Music, Theatre & Dance",17,17,0,0,0,0,0
203,,Rackham,10,0,10,0,0,0,0
204,Dental Hygiene,,,,,,,,
205,,Dental Hygiene,37,37,0,0,0,0,0
206,,Rackham,1,0,1,0,0,0,0
207,Dentistry,,,,,,,,
208,,Dentistry,108,0,0,0,108,0,0
209,Design & Production,,,,,,,,
210,,"Music, Theatre & Dance",4,4,0,0,0,0,0
211,Design Science,,,,,,,,
212,,Rackham,6,0,0,4,0,0,2
213,Drama,,,,,,,,
214,,Literature Science & the Arts,4,4,0,0,0,0,0
215,Earth and Environmental Sciences,,,,,,,,
216,,Literature Science & the Arts,8,8,0,0,0,0,0
217,,Rackham,9,0,3,3,0,0,3
218,Earth Systems Science and Engineering,,,,,,,,
219,,Engineering,10,10,0,0,0,0,0
220,Ecology and Evolutionary Biology,,,,,,,,
221,,Literature Science & the Arts,31,31,0,0,0,0,0
222,,Rackham,31,0,13,11,0,0,7
223,Economics,,,,,,,,
224,,Literature Science & the Arts,451,451,0,0,0,0,0
225,,Rackham,65,0,19,22,0,0,24
226,Education,,,,,,,,
227,,Rackham,1,0,0,1,0,0,0
228,Education and Psychology,,,,,,,,
229,,Rackham,11,0,0,5,0,0,6
230,Educational Studies,,,,,,,,
231,,Rackham,129,0,100,16,0,0,13
232,Education-Secondary,,,,,,,,
233,,Education,30,30,0,0,0,0,0
234,Electrical Engineering,,,,,,,,
235,,Engineering,123,123,0,0,0,0,0
236,,Rackham,198,0,112,38,0,0,48
237,Electrical Engineering-Systems,,,,,,,,
238,,Rackham,166,0,129,15,0,0,22
239,Elementary Education,,,,,,,,
240,,Education,48,48,0,0,0,0,0
241,Endodontics,,,,,,,,
242,,Rackham,4,0,4,0,0,0,0
243,Energy Systems Engineering,,,,,,,,
244,,Engineering,76,0,76,0,0,0,0
245,Engineering,,0,,,,,,
246,,Engineering,3,3,0,0,0,0,0
247,Engineering Physics,,,,,,,,
248,,Engineering,13,13,0,0,0,0,0
249,English,,,,,,,,
250,,Literature Science & the Arts,266,266,0,0,0,0,0
251,English & Women's Studies,,,,,,,,
252,,Rackham,3,0,0,2,0,0,1
253,English and Education,,,,,,,,
254,,Rackham,7,0,0,3,0,0,4
255,English Language and Literature,,,,,,,,
256,,Rackham,23,0,5,9,0,0,9
257,Environment,,,,,,,,
258,,Literature Science & the Arts,128,128,0,0,0,0,0
259,Environmental Engineering,,,,,,,,
260,,Rackham,29,0,24,4,0,0,1
261,Environmental Health Sciences,,,,,,,,
262,,Public Health,29,0,29,0,0,0,0
263,,Rackham,18,0,2,10,0,0,6
264,Epidemiological Science,,,,,,,,
265,,Rackham,27,0,1,18,0,0,8
266,Epidemiology,,,,,,,,
267,,Public Health,46,0,46,0,0,0,0
268,,Rackham,2,0,2,0,0,0,0
269,Epidemiology International Health,,,,,,,,
270,,Public Health,16,0,16,0,0,0,0
271,Evolutionary Anthropology,,,,,,,,
272,,Literature Science & the Arts,49,49,0,0,0,0,0
273,Family Nurse Practitioner,,,,,,,,
274,,Rackham,23,0,23,0,0,0,0
275,Family Psych Mental Health NursePractitioner,,,,,,,,
276,,Rackham,4,0,4,0,0,0,0
277,Film and Video Studies,,,,,,,,
278,,Literature Science & the Arts,1,1,0,0,0,0,0
279,Financial Engineering,,,,,,,,
280,,Rackham,58,0,58,0,0,0,0
281,Foundations of Public Health,,,,,,,,
282,,Public Health,0,0,0,0,0,0,0
283,French,,,,,,,,
284,,Literature Science & the Arts,34,34,0,0,0,0,0
285,General Biology,,,,,,,,
286,,Literature Science & the Arts,52,52,0,0,0,0,0
287,General Studies,,,,,,,,
288,,Art and Design,1,1,0,0,0,0,0
289,,Literature Science & the Arts,78,78,0,0,0,0,0
290,Genetic Counseling,,,,,,,,
291,,Rackham,6,0,6,0,0,0,0
292,Geological Science,,,,,,,,
293,,Literature Science & the Arts,21,21,0,0,0,0,0
294,Geology,,,,,,,,
295,,Rackham,14,0,6,1,0,0,7
296,German,,,,,,,,
297,,Literature Science & the Arts,56,56,0,0,0,0,0
298,Germanic Language and Literature,,,,,,,,
299,,Rackham,4,0,0,2,0,0,2
300,Global Automotive and Manufacturing Engineering,,,,,,,,
301,,Engineering,47,0,47,0,0,0,0
302,Global Social Work,,,,,,,,
303,,Social Work,0,0,0,0,0,0,0
304,Greek,,,,,,,,
305,,Literature Science & the Arts,1,1,0,0,0,0,0
306,Greek and Roman History,,,,,,,,
307,,Rackham,5,0,0,2,0,0,3
308,Health and Health Care Research,,,,,,,,
309,,Rackham,22,0,22,0,0,0,0
310,Health Behavior and Health Education,,,,,,,,
311,,Public Health,90,0,90,0,0,0,0
312,,Rackham,16,0,0,11,0,0,5
313,Health Informatics,,,,,,,,
314,,Graduate Joined Deg Programs,1,0,1,0,0,0,0
315,Health Management and Policy,,,,,,,,
316,,Public Health,70,0,70,0,0,0,0
317,Health Service Management and Policy,,,,,,,,
318,,Public Health,16,0,16,0,0,0,0
319,Health Service Organizations and Policy,,0,,,,,,
320,,Rackham,11,0,0,5,0,0,6
321,Hebrew and Jewish Cultural Studies,,,,,,,,
322,,Literature Science & the Arts,8,8,0,0,0,0,0
323,Higher Education,,,,,,,,
324,,Rackham,46,0,32,6,0,0,8
325,History,,,,,,,,
326,,Literature Science & the Arts,195,195,0,0,0,0,0
327,,Rackham,44,0,14,16,0,0,14
328,History and Women's Studies,,,,,,,,
329,,Rackham,3,0,0,0,0,0,3
330,History of Art,,0,,,,,,
331,,Literature Science & the Arts,23,23,0,0,0,0,0
332,,Rackham,11,0,1,4,0,0,6
333,Hospital and Molecular Epidemiology,,,,,,,,
334,,Public Health,24,0,24,0,0,0,0
335,Human Computer Interaction,,,,,,,,
336,,Graduate Information,60,0,60,0,0,0,0
337,Human Genetics,,,,,,,,
338,,Rackham,14,0,3,3,0,0,8
339,Human Nutrition,,,,,,,,
340,,Public Health,16,0,16,0,0,0,0
341,Immunology,,,,,,,,
342,,Rackham,11,0,1,2,0,0,8
343,Improvisation,,,,,,,,
344,,"Music, Theatre & Dance",5,0,5,0,0,0,0
345,Independent Interdependent Degree Program,,,,,,,,
346,,Rackham,16,0,0,6,0,0,10
347,Individualized Concentration,,,,,,,,
348,,Literature Science & the Arts,14,14,0,0,0,0,0
349,Industrial and Operations Engineering,,,,,,,,
350,,Engineering,190,190,0,0,0,0,0
351,,Rackham,109,0,92,11,0,0,6
352,Industrial Ecology,,,,,,,,
353,,Rackham,0,0,0,0,0,0,0
354,Informatics,,,,,,,,
355,,Literature Science & the Arts,61,61,0,0,0,0,0
356,Information,,,,,,,,
357,,Rackham,13,0,2,6,0,0,5
358,Information Analysis and Retrieval,,,,,,,,
359,,Graduate Information,15,0,15,0,0,0,0
360,Information Economics for Management,,,,,,,,
361,,Graduate Information,10,0,10,0,0,0,0
362,Information Policy,,,,,,,,
363,,Graduate Information,14,0,14,0,0,0,0
364,Integrated MicroSystems,,,,,,,,
365,,Engineering,2,0,2,0,0,0,0
366,Interarts Performance,,,,,,,,
367,,Undergraduate Joined Deg Prog,2,2,0,0,0,0,0
368,,Art and Design,1,1,0,0,0,0,0
369,Interdisciplinary Astronomy,,,,,,,,
370,,Literature Science & the Arts,1,1,0,0,0,0,0
371,Interdisciplinary Physics,,,,,,,,
372,,Literature Science & the Arts,19,19,0,0,0,0,0
373,International Studies,,,,,,,,
374,,Literature Science & the Arts,230,230,0,0,0,0,0
375,International Tax,,,,,,,,
376,,Law,7,0,7,0,0,0,0
377,Interpersonal Practice,,,,,,,,
378,,Social Work,234,0,234,0,0,0,0
379,Italian,,,,,,,,
380,,Literature Science & the Arts,3,3,0,0,0,0,0
381,Jazz and Contemplative Studies,,,,,,,,
382,,"Music, Theatre & Dance",2,2,0,0,0,0,0
383,Jazz Studies,,,,,,,,
384,,"Music, Theatre & Dance",8,8,0,0,0,0,0
385,Judaic Studies,,,,,,,,
386,,Literature Science & the Arts,9,9,0,0,0,0,0
387,,Rackham,3,0,3,0,0,0,0
388,Kinesiology,,,,,,,,
389,,Rackham,36,0,19,11,0,0,6
390,Landscape Architecture,,,,,,,,
391,,Rackham,13,0,13,0,0,0,0
392,Latin,,,,,,,,
393,,Literature Science & the Arts,3,3,0,0,0,0,0
394,Latin America and Caribbean Studies,,,,,,,,
395,,Literature Science & the Arts,8,8,0,0,0,0,0
396,,Rackham,0,0,0,0,0,0,0
397,Latina/o Studies,,,,,,,,
398,,Rackham,0,0,0,0,0,0,0
399,Latino Studies,,,,,,,,
400,,Literature Science & the Arts,4,4,0,0,0,0,0
401,Law,,,,,,,,
402,,Law,434,0,27,4,403,0,0
403,Library and Information Science,,,,,,,,
404,,Graduate Information,45,0,45,0,0,0,0
405,Linguistics,,,,,,,,
406,,Literature Science & the Arts,43,43,0,0,0,0,0
407,,Rackham,10,0,2,3,0,0,5
408,Macromolecular Science and Engineering,,,,,,,,
409,,Rackham,11,0,2,3,0,0,6
410,Management of Human Services,,,,,,,,
411,,Social Work,39,0,39,0,0,0,0
412,Manufacturing,,,,,,,,
413,,Engineering,8,0,8,0,0,0,0
414,Materials Science and Engineering,,,,,,,,
415,,Engineering,57,57,0,0,0,0,0
416,,Rackham,49,0,21,8,0,0,20
417,Mathematics,,,,,,,,
418,,Literature Science & the Arts,229,229,0,0,0,0,0
419,,Rackham,42,0,17,13,0,0,12
420,Mechanical Engineering,,,,,,,,
421,,Engineering,220,220,0,0,0,0,0
422,,Rackham,232,0,134,47,0,0,51
423,Media Arts,,,,,,,,
424,,Rackham,2,0,2,0,0,0,0
425,Medicinal Chemistry,,,,,,,,
426,,Rackham,13,0,2,6,0,0,5
427,Medicine,,,,,,,,
428,,Medical,170,0,3,0,167,0,0
429,Medieval & Early Modern Studies,,,,,,,,
430,,Rackham,0,0,0,0,0,0,0
431,Microbiology,,,,,,,,
432,,Literature Science & the Arts,46,46,0,0,0,0,0
433,Microbiology and Immunology,,,,,,,,
434,,Rackham,30,0,4,14,0,0,12
435,Middle Eastern & North African Studies,,,,,,,,
436,,Literature Science & the Arts,9,9,0,0,0,0,0
437,Modern Greek,,,,,,,,
438,,Literature Science & the Arts,3,3,0,0,0,0,0
439,Modern Middle Eastern and North African Studies,,,,,,,,
440,,Rackham,7,0,7,0,0,0,0
441,Molecular and Cellular Pathology,,,,,,,,
442,,Rackham,8,0,1,7,0,0,0
443,Molecular and Integrative Physiology,,,,,,,,
444,,Rackham,18,0,1,8,0,0,9
445,"Molecular, Cellular and Developmental Biology",,,,,,,,
446,,Rackham,32,0,12,9,0,0,11
447,Movement Science,,,,,,,,
448,,Kinesiology,119,119,0,0,0,0,0
449,Museum Studies,,,,,,,,
450,,Rackham,0,0,0,0,0,0,0
451,Music,,,,,,,,
452,,Literature Science & the Arts,16,16,0,0,0,0,0
453,Music Composition,,,,,,,,
454,,Rackham,5,0,0,2,0,0,3
455,Music Conducting,,,,,,,,
456,,Rackham,10,0,0,6,0,0,4
457,Music Education,,,,,,,,
458,,"Music, Theatre & Dance",19,8,11,0,0,0,0
459,Music History,,,,,,,,
460,,"Music, Theatre & Dance",3,3,0,0,0,0,0
461,Music Performance,,0,,,,,,
462,,Rackham,38,0,0,20,0,0,18
463,Music Theatre,,,,,,,,
464,,"Music, Theatre & Dance",18,18,0,0,0,0,0
465,Music Theory,,,,,,,,
466,,"Music, Theatre & Dance",1,1,0,0,0,0,0
467,,Rackham,3,0,0,1,0,0,2
468,Music: Music Education,,,,,,,,
469,,Rackham,2,0,0,2,0,0,0
470,Music: Musicology,,,,,,,,
471,,Rackham,6,0,2,2,0,0,2
472,Nanoscience and Technology,,,,,,,,
473,,Rackham,0,0,0,0,0,0,0
474,Natural Resources and Environment,,,,,,,,
475,,Rackham,141,0,133,6,0,0,2
476,Naval Architecture and Marine Engineering,,,,,,,,
477,,Engineering,34,34,0,0,0,0,0
478,,Rackham,53,0,34,7,0,0,12
479,Near Eastern Civilizations,,,,,,,,
480,,Literature Science & the Arts,1,1,0,0,0,0,0
481,Near Eastern Studies,,,,,,,,
482,,Rackham,15,0,3,6,0,0,6
483,Neuroscience,,,,,,,,
484,,Literature Science & the Arts,252,252,0,0,0,0,0
485,,Rackham,21,0,1,6,0,0,14
486,Nuclear Engineering and Radiological Sciences,,,,,,,,
487,,Engineering,39,39,0,0,0,0,0
488,,Rackham,58,0,29,11,0,0,18
489,Nurse Midwife,,,,,,,,
490,,Rackham,5,0,5,0,0,0,0
491,Nurse Midwife & Primary Care Pediatric Nurse Pract,,,,,,,,
492,,Rackham,2,0,2,0,0,0,0
493,Nursing,,,,,,,,
494,,Graduate Nursing,2,0,0,2,0,0,0
495,,Nursing,134,134,0,0,0,0,0
496,,Rackham,26,0,0,15,0,0,11
497,Nursing Business and Health Systems,,,,,,,,
498,,Rackham,23,0,23,0,0,0,0
499,Nursing R. N.,,,,,,,,
500,,Nursing,2,2,0,0,0,0,0
501,Nutritional Science,,,,,,,,
502,,Rackham,4,0,4,0,0,0,0
503,Oral Health Sciences,,,,,,,,
504,,Rackham,4,0,0,2,0,0,2
505,Organizational Studies,,,,,,,,
506,,Literature Science & the Arts,53,53,0,0,0,0,0
507,Orthodontics,,,,,,,,
508,,Rackham,6,0,6,0,0,0,0
509,Parent-Child Nursing,,,,,,,,
510,,Rackham,3,0,3,0,0,0,0
511,Pediatric Dentistry,,,,,,,,
512,,Rackham,6,0,6,0,0,0,0
513,Performance,,,,,,,,
514,,"Music, Theatre & Dance",133,69,63,0,0,1,0
515,Performing Arts Technology,,,,,,,,
516,,"Music, Theatre & Dance",7,7,0,0,0,0,0
517,Periodontics,,,,,,,,
518,,Rackham,3,0,3,0,0,0,0
519,Pharmaceutical Engineering,,,,,,,,
520,,Engineering,4,0,4,0,0,0,0
521,Pharmaceutical Sciences,,,,,,,,
522,,Rackham,23,0,6,8,0,0,9
523,Pharmacology,,,,,,,,
524,,Rackham,15,0,6,2,0,0,7
525,Pharmacy,,,,,,,,
526,,Pharmacy,85,0,0,0,85,0,0
527,Philosophy,,,,,,,,
528,,Literature Science & the Arts,31,31,0,0,0,0,0
529,,Rackham,26,0,12,5,0,0,9
530,Physical Education Teacher Education,,,,,,,,
531,,Kinesiology,7,7,0,0,0,0,0
532,Physics,,,,,,,,
533,,Literature Science & the Arts,29,29,0,0,0,0,0
534,,Rackham,54,0,10,18,0,0,26
535,Physiology,,,,,,,,
536,,Rackham,15,0,15,0,0,0,0
537,Piano Pedagogy and Performance,,,,,,,,
538,,"Music, Theatre & Dance",2,0,2,0,0,0,0
539,Plant Biology,,,,,,,,
540,,Literature Science & the Arts,4,4,0,0,0,0,0
541,Plasma Science and Engineering,,,,,,,,
542,,Rackham,0,0,0,0,0,0,0
543,Polish,,,,,,,,
544,,Literature Science & the Arts,5,5,0,0,0,0,0
545,Political Science,,,,,,,,
546,,Literature Science & the Arts,384,384,0,0,0,0,0
547,,Rackham,44,0,15,12,0,0,17
548,Preservation of Information,,,,,,,,
549,,Graduate Information,26,0,26,0,0,0,0
550,Primary Care Pediatric Nurse Practitioner,,,,,,,,
551,,Rackham,9,0,9,0,0,0,0
552,Prosthodontics,,,,,,,,
553,,Rackham,2,0,2,0,0,0,0
554,Psychiatric Mental Health Nursing,,,,,,,,
555,,Rackham,2,0,2,0,0,0,0
556,Psychology,,,,,,,,
557,,Literature Science & the Arts,528,528,0,0,0,0,0
558,,Rackham,82,0,37,29,0,0,16
559,Psychology & Women's Studies,,,,,,,,
560,,Rackham,6,0,0,2,0,0,4
561,Public Administration,,,,,,,,
562,,Rackham,12,0,12,0,0,0,0
563,Public Policy,,,,,,,,
564,,Public Policy,63,63,0,0,0,0,0
565,,Rackham,101,0,101,0,0,0,0
566,Public Policy and Economics,,,,,,,,
567,,Rackham,5,0,0,2,0,0,3
568,Public Policy and Political Science,,,,,,,,
569,,Rackham,6,0,0,2,0,0,4
570,Public Policy and Sociology,,,,,,,,
571,,Rackham,4,0,0,2,0,0,2
572,Real Estate Development,,,,,,,,
573,,Rackham,0,0,0,0,0,0,0
574,Restorative Dentistry,,,,,,,,
575,,Rackham,1,0,1,0,0,0,0
576,Risk Science and Human Health,,,,,,,,
577,,Public Health,0,0,0,0,0,0,0
578,Robotics and Autonomous Vehicles,,,,,,,,
579,,Engineering,4,0,4,0,0,0,0
580,Romance Language and Literature French,,0,,,,,,
581,,Rackham,2,0,0,1,0,0,1
582,Romance Language and Literature Italian,,,,,,,,
583,,Rackham,3,0,1,0,0,0,2
584,Romance Language and Literature Spanish,,,,,,,,
585,,Rackham,12,0,2,4,0,0,6
586,Romance Languages and Literatures,,,,,,,,
587,,Literature Science & the Arts,3,3,0,0,0,0,0
588,Russian,,,,,,,,
589,,Literature Science & the Arts,5,5,0,0,0,0,0
590,"Russian, East European and Eurasian Studies",,,,,,,,
591,,Literature Science & the Arts,8,8,0,0,0,0,0
592,,Rackham,5,0,5,0,0,0,0
593,School Library Media,,,,,,,,
594,,Graduate Information,2,0,2,0,0,0,0
595,"Science, Technology and Public Policy",,,,,,,,
596,,Rackham,0,0,0,0,0,0,0
597,Scientific Computing,,,,,,,,
598,,Rackham,3,0,0,3,0,0,0
599,Screen Arts and Cultures,,,,,,,,
600,,Literature Science & the Arts,79,79,0,0,0,0,0
601,,Rackham,4,0,1,1,0,0,2
602,Second Career Nursing,,,,,,,,
603,,Nursing,68,68,0,0,0,0,0
604,Slavic Language and Literature,,,,,,,,
605,,Rackham,2,0,0,0,0,0,2
606,Social and Administrative Sciences,,,,,,,,
607,,Rackham,3,0,0,1,0,0,2
608,Social Computing,,,,,,,,
609,,Graduate Information,3,0,3,0,0,0,0
610,Social Policy and Evaluation,,,,,,,,
611,,Social Work,20,0,20,0,0,0,0
612,Social Theory and Practice,,,,,,,,
613,,Literature Science & the Arts,6,6,0,0,0,0,0
614,Social Work and Anthropology,,,,,,,,
615,,Rackham,5,0,0,1,0,0,4
616,Social Work and Political Science,,,,,,,,
617,,Rackham,2,0,0,1,0,0,1
618,Social Work and Psychology,,,,,,,,
619,,Rackham,7,0,0,2,0,0,5
620,Social Work and Social Science,,,,,,,,
621,,Rackham,4,0,0,4,0,0,0
622,Social Work and Sociology,,,,,,,,
623,,Rackham,6,0,0,2,0,0,4
624,Sociology,,,,,,,,
625,,Literature Science & the Arts,142,142,0,0,0,0,0
626,,Rackham,29,0,9,14,0,0,6
627,Sound Engineering,,,,,,,,
628,,"Music, Theatre & Dance",9,9,0,0,0,0,0
629,South Asian Studies,,,,,,,,
630,,Rackham,1,0,1,0,0,0,0
631,Southeast Asian Studies,,,,,,,,
632,,Rackham,2,0,2,0,0,0,0
